Date,volETH,totalValueLockedUSD,bridgeVolume,dailyBorrowUSD,dailyDepositUSD,dailyRepayUSD,dailyWithdrawUSD,dailyFlashloanUSD,dailyLiquidateUSD,totalBorrowBalanceUSD,totalDepositBalanceUSD,dailyProtocolSideRevenueUSD,dailySupplySideRevenueUSD,dailyTotalRevenueUSD,dailyTransferUSD,dailyActiveBorrowers,dailyActiveDepositors,dailyActiveUsers,dailyActiveTxSigners,dailyActiveLiquidatees,dailyActiveLiquidators,dailyActivePositions,dailyBorrowCount,dailyDepositCount,dailyFlashloanCount,dailyLiquidateCount,dailyRepayCount,dailyTransactionCount,dailyTransferCount,dailyWithdrawCount,openPositionCount,weightedAverageGasPrice,weightedAverageTxFee,weightedAverageEthAPY,weightedAverageStablecoinAPY,bridgeHack,lendingHack,tokenization,marketCollapse,bridgeIntegrations,mainnet,FGI,ETHreturn,CER
2023-11-01,0.0098492002936032,26318340400.4,163607200.01,342218393.287,3719476947.08,219140974.765,3603547873.75,15881804.163,84934.73874999999,9689681319.3,26318340400.4,314743.19759,628341.00952,943084.20712923,71084643.582,2990,4538,10462,11906,70,47,0,6664,14439,971,114,4007,43750,7018,10699,3377481,0.04382778632318087,0.05942484007253448,0.826724524337942,4.952017293247761,0,0,0,0,0,0,66,0.01718901986019627,0.09200712846349561
2023-11-02,0.01472153462005491,27306466045,175111525.35,532395298.7,3872104103.54,369321094.63,3754876795.72,25927336.9197,334772.22320999997,10221613303,27306466045,322480.16829,805334.26285,1127814.43110797,117943219.273,2903,3424,9093,10625,90,32,0,6246,12737,833,104,3758,40201,6215,10484,3380223,-0.00612313047429927,0.01104291356350247,0.8077133984311072,5.153898847916246,0,0,0,0,0,0,72,-0.0254094567031462,0.13749508909465202
2023-11-03,0.014810950839367,27427886410,166254456.164,331498907.02,2850406572.12,296125689.29,2767437245.03,6213476.0913,31564.71047,10208694731.3,27427886410,398571.40781,727979.4197099999,1126550.827600894,32453027.291,2588,3075,8053,9391,48,26,0,4847,10314,681,50,3254,33539,5488,9053,3382546,-0.09508442050713964,-0.14311493335827116,0.784366411364313,4.983432296332521,0,0,0,0,0,0,65,0.0176298970142863,0.11629881514532381
2023-11-04,0.01484407464615988,27744287474,159467755.38,323393444.74,1523166534.97,273816579.2,1260295085.25,5499374.4831,46665.95296,10257931962.7,27744287474,259124.03219,760328.62616,1019452.658309554,22222717.6,2380,2718,8163,9703,56,16,0,4566,9682,543,56,3077,33471,5046,10588,3384212,-0.2598356279243917,-0.15846545537209944,0.7805138894143243,5.170059265073073,0,0,0,0,0,0,68,0.01270621024668638,0.2123165374995384
2023-11-05,0.01564791198657625,24526773849,140018083.44,214244899.18,1707014308.24,160179022.63,1780104725.61,9356407.33423,513397.862279,9256245095.9,24526773849,307777.29107000004,794582.8455,1102360.13665782,51005010.45,2423,2118,9312,10336,208,41,0,4324,9129,690,218,4089,34034,5709,9984,3227280,0.1124901648666149,0.11903277056803949,0.8050098081459287,5.601256398959017,0,0,0,0,0,0,70,0.01955196645694545,0.12550855499324728
2023-11-06,0.01568737575841181,24633478641,173086859.27,263005223.7,893307074.31,292067194.44,873592846.79,5166293.8838,252771.28849,9233790684.9,24633478641,337973.87401,745648.19369,1083622.067749874,72616677.432,2171,1781,7329,8192,67,32,0,4077,8649,400,73,2603,28951,5578,7715,3228898,0.349354894516623,0.30275281311689395,0.8126653870423559,5.076834660935911,0,0,0,0,0,0,74,0.00454481530124795,0.2944174867339409
2023-11-07,0.01668205905697768,24657487356,150528281.045,270556633.13,799945310.4300001,241891414.025,606263203.67,72650492.1823,203020.1036659,9241937515.6,24657487356,286342.78527,642889.23147,929232.01675238,84170106.50299999,2595,1612,7729,8226,32,19,0,5118,9637,347,36,1810,28809,5146,6799,3231741,-0.09109771964332614,-0.06689718698036254,0.824969128581691,5.031761624659189,0,0,0,0,0,0,68,-0.00792726526846276,0.3382189127211282
2023-11-08,0.0158752940594483,24716758595,174166198.143,189128579.6,772593546.99,194320993.87,794663306.34,4479266.4852,335946.95685,9232028715.9,24716758595,300018.70758,617863.57626,917882.283940265,78342433.481,2490,1711,7395,7882,68,32,0,4519,8288,353,74,2221,27558,5246,6956,3233883,0.1188420686351501,0.09965618222141066,0.8211559505389959,5.050152005157477,0,0,0,0,0,0,66,0.00175881971353142,0.24479699621727227
2023-11-09,0.04165645797709263,24463562330.8,229491020.92,413064447.969,4461039377.31,418067116.578,4343934767.485,12720431.4431,1434830.8409,8852772470.6,24463562330.8,307587.04154,612796.233,920383.27472907,124702764.062,2691,2260,8200,8701,1068,77,0,5498,10400,707,1693,3324,37516,6311,9795,3235257,0.4025608572069349,0.4478703897402452,0.8204503656247066,5.134243328982829,0,0,0,0,0,0,69,0.11529046041670998,0.0925937686338194
2023-11-10,0.04485437772661127,25775181661,187888940.76,248070689.01,1696222560.7,230647166.4,1717190617.18,18619479.2543,35175.868015,9364210636.2,25775181661,227223.96919,646537.27635,873761.2456200976,81996610.439,2729,2321,7686,8120,179,27,0,4532,8665,447,181,2380,28255,5116,7048,3238018,-0.19338070686738792,-0.21181915977342447,0.8336185173882876,5.258010952473751,0,0,0,0,0,0,70,-0.02019154149172219,0.14624890315550676
2023-11-11,0.04626643223332234,25592086826,155235424.28,242473184.15,2606141572.97,199209387.2,2657379740.24,3397518.8004,301604.13112,9373833992.5,25592086826,6229052727.68621,686312.3539,1004141.380190292,93880587.202,3438,3284,8988,9332,468,40,0,5340,10340,444,562,2593,33203,5936,8048,3242799,-0.23764311015671816,-0.23488615072353372,0.825235169322962,5.006801878815834,0,0,0,0,0,0,70,-0.01179332026366442,0.09303914517340428
2023-11-12,0.04670531008220866,25582747221,118110286.91,114234401.95,660877411.6899999,118727759.94,679052107.3000001,6768356.855699999,815715.75847,9363782531.2,25582747221,5925259782.30967,896218.5268999999,1173128.995106824,40570325.467999995,3793,4021,11114,11713,529,56,0,6460,13266,861,685,4649,44043,7408,10778,3247107,-0.03240086888870298,1.4957399958766726e-4,0.8279295499607152,5.4094435927641555,0,0,0,0,0,0,73,-0.00429963351777473,0.17285263489015165
2023-11-13,0.04670243323923246,29226659442,154693451.09,311109581.53,1671778610.44,281747590.4,1747764821.51,21312332.599,337092.77056,10457753115.4,29226659442,607125.66967,1795176.64001,2402302.308934193,163867007.419,3619,3821,9550,10926,115,51,0,6673,12562,881,129,4841,44097,7341,11743,3407626,0.4413691654529493,0.435942172256871,0.8173988667551594,5.34995018580232,0,0,0,0,0,0,72,0.00466967929081629,0.18609496472030956
2023-11-14,0.04989418519234506,28601025575,205278183.26,360236668.9,2291777806.97,334957198.1,2227919017.74,23507133.4914,1000725.71552,10371110354.5,28601025575,444102.08506,920662.90593,1364764.990980645,103248001.314,3470,3405,9715,10673,145,55,0,6648,12258,1117,156,4645,43345,7202,11426,3410617,-0.20777898080947632,-0.2112137040237438,0.7998990219598483,5.535663402289728,0,0,0,0,0,0,69,-0.03723454563704642,0.15718655962389097
2023-11-15,0.05127200431447281,29358933483,249603578.5,433630678.92,3056470607.41,344531235.07,3049572213.04,14193999.174,64471.266268,10458367475.1,29358933483,363685.26812,873008.5146700001,1236693.782580602,138161422.58200002,3276,3087,9398,10294,298,30,0,6497,12682,1013,302,4748,42619,6925,10572,3413355,-0.11206923413140037,-0.0830419553446773,0.7810036429919041,5.4979124943885,0,0,0,0,0,0,60,0.03954423446697674,0.14187300799448915
2023-11-16,0.02890519729014489,28489545406,169568130.52,315695589.06,1920400240.78,265302675.56,2032880787.36,25514485.244,984605.167468,10350893020.9,28489545406,338718.26503,946412.32383,1285130.588827916,111182887.747,2732,3596,9505,9866,451,39,0,5209,10771,963,491,4508,37370,5850,9691,3415442,0.02501361123449908,-0.0378047344554176,0.7509333577050309,5.690163413687066,0,0,0,0,0,0,70,-0.04834440087983438,0.1643905173287082
2023-11-17,0.02883069111535387,28522382151,188154858.25,305598914.8,2068062552.11,252083428.47,1991898200.29,10293535.497,424909.11732,10362202907.8,28522382151,427274.26202,804302.79674,1231577.05869822,79129228.667,2507,3713,9549,11976,127,39,0,5312,13923,820,131,4164,41569,6360,10971,3418790,-0.13189848738137222,-0.15645341882024147,0.7547343670244819,5.335890148790253,0,0,0,0,0,0,63,-4.894762701743716e-4,0.1477706341562077
2023-11-18,0.02895378709281107,28756960276,158440364.487,267253320.24,2152031315.76,222390329.82,1965051319.54,5464788.2038,24690.784611000003,10384102331.6,28756960276,206784.33616,774680.2432299999,981464.57933148,37962832.554,2338,3481,9072,12052,62,25,0,4462,12942,633,66,2896,36511,5844,9747,3422286,-0.13391161792396142,-0.22469260397393703,0.7627602325120224,4.814097495193651,0,0,0,0,0,0,69,4.690862082901148e-4,0.12418653868223019
2023-11-19,0.03132141786326938,29114233862,185916651.122,225476274.66,1592212626.1,165452085.16,1385099575.4,8091381.9357,27192.563107,10466437794.3,29114233862,466307.16868,741653.0161,1207960.184672517,53063828.133,2502,3242,8652,10583,69,24,0,4215,11312,447,73,2556,33985,6449,9010,3425470,-0.09017261391726922,0.09034235257678072,0.7510227745624369,5.041049721937271,0,0,0,0,0,0,66,0.0248154439885182,0.14161191223077188
2023-11-20,0.03134182149184106,29294609053,232255155.26,166079644.21,651070739.2,157331108.47,566102697.81,6491803.6794,136844.60827,10448798365.2,29294609053,349810.42404,874781.2121199999,1224591.636165914,35348198.731,2569,3080,7919,9346,79,26,0,4554,10094,561,83,3149,32813,6006,8462,3427839,0.5084415903066466,0.3662030556646391,0.7508273281473362,5.54895144822967,0,0,0,0,0,0,69,0.00519777983621239,0.2550869424942512
2023-11-21,0.0326591154734237,28619859255,218433292.26,371799809.44,611572638.9,386794731.91,809075478.17,11160421.211,703137.40944,10343116317,28619859255,302309.97797999997,801277.03091,1103587.009020601,54236192.51,2462,2755,7813,9538,135,41,0,5614,11963,806,141,3739,40153,8311,10454,3429704,-0.00616312387203956,-0.01388586302891013,0.7422899649251273,5.09744741259785,0,0,0,0,0,0,71,-0.04392393849753606,0.6079405548762525
2023-11-22,0.03881671161375515,29503561722,245570728.57,352531028.55,1514373045.69,173245704.17000002,1411218731.44,211939573.009,351864.821598,10587751220.7,29503561722,387207.88738,885410.4474,1272618.334752704,71886146.253,2603,2927,7819,8984,97,34,0,5099,10170,735,101,3162,32925,6014,8111,3431703,-0.01760752733286059,0.05860786257494323,0.807626999969081,5.012602838423155,0,0,0,0,0,0,62,0.06427454557687984,0.23279008402409515
2023-11-23,0.03253173920288544,29409737143,197076679.71,186182700.86,724192088.98,136483799.15,644027383.4599999,5974468.8963,69868.242018,10572638988.3,29409737143,315164.87352,795969.00906,1111133.882616209,42994004.958,2239,4484,9809,11644,40,16,0,4368,11636,618,40,2487,32487,5173,8505,3435079,-0.18532706968663076,-0.14539173473426106,0.8099835427242114,5.090507456271754,0,0,0,0,0,0,66,-5.478827861855606e-4,0.2570902163847606
2023-11-24,0.03235944364420504,29544954583,180438362.815,166103924.42000002,1087603979.83,162956465.89,1136970478.84,8861911.4957,107065.88231,10582847658.3,29544954583,389398.67875,744696.66218,1134095.341131688,42260223.524,2634,2686,8466,9536,96,28,0,4958,9453,540,96,2478,30310,5030,8036,3436890,-0.07160598354402731,-0.04415617105231669,0.8098737330248169,5.007921936809854,0,0,0,0,0,0,66,0.00902833866225893,0.15272463828788418
2023-11-25,0.03233099351024055,29572319689,122186283.548,95976493.62,561676612.92,65609759.84200001,549218891.25,9413719.5059,13147.161772,10607299035.7,29572319689,274324.25963,742814.52268,1017138.782423295,18051372.8132,2355,4043,11035,13956,25,15,0,3995,13056,372,29,2250,36219,6279,10468,3439531,-0.21282563736447715,-0.1453920941668257,0.8055960139933863,5.026782232495197,0,0,0,0,0,0,73,0.00118644203834605,0.1708750042503016
2023-11-26,0.03208399332467229,29361148709,122840380.54,82597484.169,798811959.84,97250644.93,891035846.17,3074152.4694,249458.0157,10556890474.7,29361148709,350167.50233,761626.9959,1111794.498161993,28877366.841,2170,2562,8670,10889,55,29,0,4090,10624,443,61,2358,32989,5057,10514,3441714,0.0906566316306649,0.06508375713415893,0.7991142587825756,5.07190861922102,0,0,0,0,0,0,73,-0.00986565254763238,0.10340041001081664
2023-11-27,0.03300229643911782,28889043897,186669173.29,130293443.21,1151557916.7,206311132.99,1199261741.33,6569169.5135,535326.34176,10408760235,28889043897,395268.02551,760864.44189,1156132.467337667,30833756.3,2026,2453,7640,8926,44,29,0,3769,9317,676,53,2657,29395,4908,8196,3443081,0.23118237074903428,0.1599274713090325,0.8167209954192091,5.183199276291472,0,0,0,0,0,0,66,-0.01717827653315851,0.11314536708963775
2023-11-28,0.02660050224604122,29197883397,216278051.608,145118873.3,490727939.74,103691357.37,471944795.17999995,11236645.3136,81576.85783800001,10446459945.3,29197883397,314660.41806,751935.8986900001,1066596.31676778,27515515.254,2032,2207,6633,7466,37,21,0,3858,8155,648,51,2732,27000,4349,7342,3444548,0.17686556884818214,0.13539158042652605,0.8235999927966073,5.2669365118148574,0,0,0,0,0,0,68,0.01028473385769857,0.2957216444143931
2023-11-29,0.01027234966753067,29030806756,158908864.141,206257965.41,1092485498.1,104403212.66,1009398914.89,6608925.2235,5611.3111466,10418009842.6,29030806756,446375.62208,770958.93325,1217334.555360421,16823786.546,1967,2564,7256,8203,17,13,0,3621,8612,603,17,2127,27149,4693,7620,3446131,-0.0942928764906972,-0.07606063879533805,0.8276478181672644,5.107040311292998,0,0,0,0,0,0,72,-0.00955504074014967,0.1887969824484758
2023-11-30,0.01148309096249121,29269201643,160530784.81,281664192.1,472775044.49,227137867.2,422703985.07,3246458.0311,74826.459986,10500606890.3,29269201643,359393.80232,751408.4209499999,1110802.223415426,29812708.692,1851,2901,8082,9641,23,15,0,3480,9627,273,23,1928,30474,6146,9105,3447532,0.18067526966941003,0.183389497244294,0.8566420457235471,5.129007047654624,0,0,0,0,0,0,74,0.0110623470696316,0.595767892960259
2023-12-01,0.01296565551710996,29620753255,133039693.9,126903883.78,529067456.14,118372481.23,566130625.1800001,9737483.79,23406.9554007,10533430402.6,29620753255,345180.77064,858851.98379,1204032.75436602,37982093.574,2240,4390,9862,12226,76,27,0,3944,11532,507,76,2508,34613,6366,9761,3449388,-0.03781230418579795,-0.00890415137550804,0.8554430816895505,5.4954185813668746,0,0,0,0,0,0,71,0.01722776657166935,0.239863333696373
2023-12-02,0.01883760673696865,30308769922,125311206.35,148122775.22,1093055542.43,120539224.1,1001741824.26,12387269.1191,225198.42446,10614764242.6,30308769922,410134.50876,875678.3563900001,1285812.865065386,21703027.046,2443,3524,8849,10586,271,43,0,4521,10697,668,286,2918,34509,6720,8813,3451253,-0.17700670696393342,-0.207638290292127,0.8557390932709699,5.430941049541284,0,0,0,0,0,0,74,0.03649511312273379,0.13551257870272942
2023-12-03,0.01767077021506171,30529119138,105259677.07,130392418.84,304889441.43,72097554.65,249989686.69,6477998.8518,149977.295313,10681591722.8,30529119138,327571.56140999997,847623.38783,1175194.94918711,24513797.056,2418,3233,8629,9652,170,34,0,4442,9781,565,173,2872,32086,6406,7933,3453812,-0.05165276305225561,0.05155271393265995,0.8216172545861121,5.617375635330286,0,0,0,0,0,0,73,0.01285134655727482,0.4276711526264414
2023-12-04,0.01397852178573748,31961652249,191028187.83,210683784.48,392420466.92,141093281.8,420343233.91,20061840.284,2304809.68207,10767901541,31961652249,352279.6234,1002712.88174,1354992.505160098,65788475.052,3242,3543,9640,10897,342,54,0,6430,12974,1035,362,4442,45268,8361,11826,3455146,0.29665433745027164,0.24085614039986755,0.8136592096551969,5.203922476232176,0,0,0,0,0,0,74,0.02288026994294423,0.5368827628528117
2023-12-05,0.01409245344158724,32467596428,164522267.2,302547946.05,1062846099.46,246732991.64,1053307953.33,12761036.746,515418.2334,10874847032.3,32467596428,336954.42997,882143.5237799999,1219097.953797009,54085013.281,2967,3097,8479,9840,262,60,0,5873,11213,976,281,3820,39028,7001,9963,3456561,0.15127528980832847,0.13453047647906913,0.8038044275240019,5.312215621199406,0,0,0,0,0,0,75,0.02195429469010079,0.2846582832676485
2023-12-06,0.01960067412945773,32323190116,174023668.3,175186863.55,620916704.03,120564091.81,625568761.05,12395169.937,132134.06746,10870159047.4,32323190116,337364.64778,855300.26291,1192664.910724185,46294201.973000005,2716,2917,8187,9540,104,33,0,5155,10692,791,111,4039,39679,9054,9908,3457911,0.01062570239522195,0.0165915589079136,0.7998217537861082,5.6369359658636435,0,0,0,0,0,0,72,-0.02646179507928003,0.2821422944703639
