"Date","volETH","totalValueLockedUSD","bridgeVolume","dailyBorrowUSD","dailyDepositUSD","dailyRepayUSD","dailyWithdrawUSD","dailyFlashloanUSD","dailyLiquidateUSD","totalBorrowBalanceUSD","totalDepositBalanceUSD","dailyTotalRevenueUSD","dailyTransferUSD","dailyActiveBorrowers","dailyActiveDepositors","dailyActiveUsers","dailyActiveTxSigners","dailyActiveLiquidatees","dailyActiveLiquidators","dailyActivePositions","dailyBorrowCount","dailyDepositCount","dailyFlashloanCount","dailyLiquidateCount","dailyRepayCount","dailyTransactionCount","dailyTransferCount","dailyWithdrawCount","openPositionCount","weightedAverageGasPrice","weightedAverageTxFee","weightedAverageEthAPY","weightedAverageStablecoinAPY","bridgeHack","lendingHack","tokenization","marketCollapse","bridgeIntegrations","mainnet","FGI","ETHreturn","CER"
"2022-12-23",0.0179353259860906,16230160604.8,74478047.2,81846953.8555,133656291.545,59228511.1791,173239984.101,1423544.57976,6439.7263865,8150512265.1,16230160604.8,246883.26663465,43205470.2644,1723,5749,7944,19997,28,6,0,2720,20662,294,31,1295,42169,6660,10632,2345626,-0.0873870115947843,-0.112434122360945,1.19202576060699,1.54706638279409,0,0,0,0,0,0,27,0.00201837941839588,0.612368882223127
"2022-12-24",0.0173376564156754,16244722970.9,48991656.36,44388102.798,137534206.81,19228967.694,133052323.1,4768080.9801,389.15705849,8149406721.7,16244722970.9,248558.52141918,51681729.387,1570,5847,8001,21354,9,6,0,2196,21510,188,9,918,41074,6868,9442,2349502,-0.156745236420234,-0.0578309172610174,1.16431555344039,1.55649115082788,0,0,0,0,0,0,29,0.000352388253546998,0.322742275013234
"2022-12-25",0.0171862443701483,16155475713.3,33112529.613,60941681.759,95725270.08,37428157.3449,104788087.856,807480.59656,264880.9076681,8131268519.5,16155475713.3,229120.17782837,21391377.583,1217,3403,5667,16724,47,19,0,1775,16246,138,48,933,32760,5018,8652,2351955,-0.0140615376493835,0.0603986969305499,1.16766630998107,1.54884302374663,1,0,0,0,0,0,29,-0.00145132551149895,0.636631076705968
"2022-12-26",0.0154738107750493,16215675649.6,64169302.724,53081829.406,109132422.79,28867761.08,103807710.836,256772.44336,2509.98878679,8139592073.2,16215675649.6,252606.45993575,28831469.728,1199,8329,10474,21415,10,6,0,1646,20284,130,10,1091,38770,5279,10393,2355131,0.0664238223033628,-0.0246761280278649,1.15970860634209,1.55250043610413,0,0,0,0,0,0,28,0.00732526146463019,0.486398341106599
"2022-12-27",0.00641703189839271,16152078228.9,99967339.766,88336124.665,151140584.25,43865632.239,161283076.66,4994978.2082,1875.104383,8123962494.1,16152078228.9,296855.62760416,25917645.336,1024,6610,8588,20313,22,11,0,1667,19246,307,23,1294,41720,7399,11859,2356861,0.213146533773247,0.117321660135949,1.14019188635064,1.57063474640043,0,0,0,0,0,0,27,-0.0131599726424998,0.584463300200588
"2022-12-28",0.00922273980840483,15994197409.2,51513335.485,234674158.6804,536574153.715,123242978.3479,579591810.395,1514091.1447,45094.610172,8054828185.1,15994197409.2,275147.30785856,41818868.9096,2075,10244,16545,32416,119,31,0,2962,29065,345,136,1652,59991,11389,14525,2361213,0.0294403685413478,0.0482886372082707,1.11727211952023,1.57341598291593,0,0,0,0,0,0,28,-0.0180052999114304,0.437356434438038
"2022-12-29",0.0101038479384506,15968629100.6,54442553.587,86101862.146,130813905.168,56280144.669,166797703.583,770130.7792,145580.126521,8031792847.4,15968629100.6,254107.35835972,61957583.425,4778,16050,21016,34328,185,30,0,5975,33872,377,189,2210,65318,9330,13460,2372031,0.0408830751100888,0.0800158947735072,1.10522499013827,1.55669891391492,0,0,0,0,0,0,28,0.00908481164871322,0.65820114486623
"2022-12-30",0.00997171456703522,15878422938.7,66896555.077,77093019.66,157789722.81,48878641.547,186249397.19,3437311.2831,574576.0008501,7986890317.4,15878422938.7,243307.30829116,167707269.1742,2082,6267,9797,22478,106,32,0,3011,22544,275,117,1658,50859,10100,13203,2376755,0.0487090959300116,0.0420938541339875,1.0609168668847,1.5421346442523,0,0,0,0,0,0,28,-0.000866435671372123,0.488580740792798
"2022-12-31",0.00990081109114706,15699960882.4,94796082.46,49068333.051,94387782.376,33663966.659,150627909.69,1057638.8884,48510.069557,7875494863.9,15699960882.4,244325.73359165,32117436.3775,1527,4358,6837,15975,17,11,0,2063,15584,194,19,1201,30357,3209,8138,2378904,-0.0403126290040525,0.00318721509914911,1.05780713842418,1.56351865101697,0,0,0,0,0,0,25,-0.00344817851371015,0.519858945891249
"2023-01-01",0.0102498839144998,15849381529.2,27566727.979,71511001.668,104670423.237,42061443.7396,105177523.92,646013.6029,471.301043835,7950215521.5,15849381529.2,235743.76884328,7526503.0733,1180,3160,4853,15201,6,4,0,1685,13049,150,6,964,26389,2009,8604,2380640,-0.10379907339204,0.0647792874535995,1.0443971533204,1.55201890125954,0,0,0,0,0,0,26,0.00404809854236809,0.683201609934081
"2023-01-02",0.0109108961541965,15975819862.9,41702381.718,71549882.9613,92974075.731,33265447.8965,93055809.205,2264332.4104,1334783.84771347,7972161005.4,15975819862.9,238144.44927374,6611116.3989,2773,4743,6854,17716,11,10,0,3890,14620,205,13,1599,32316,2048,10016,2383575,0.117790335163742,-0.0595959987476805,1.05315398643986,1.54756454026973,0,0,0,0,0,0,27,0.0111082340833253,0.769568101632049
"2023-01-03",0.00964854681176409,15789705424.9,48035729.036,122359695.668,363250642.209,52466171.148,365177167.822,4184824.5064,90.84784311,7881258877.7,15789705424.9,225765.39680348,6891693.0818,7224,10243,12657,27325,8,6,0,8712,26282,248,8,2579,53574,2460,13355,2390555,0.0674370220438056,0.0584979796696388,1.03725951020911,1.5599488068724,0,0,0,0,0,0,26,0.000527074337917099,0.336846467562744
"2023-01-04",0.0127937213118186,16211872487.9,66775921.3,140973074.194,202714323.543,62360863.373,166237359.879,7723519.0651,5507274.240515,7984407157.6,16211872487.9,307908.159050834,22952419.6694,4355,9801,12561,24400,122,14,0,6060,24592,416,127,2542,50632,3283,13761,2395159,0.261255627525218,0.250735557849468,1.0495568551144,1.5533538195555,0,0,0,0,0,0,29,0.0342741793001515,0.695427297539222
"2023-01-05",0.01360957460082,16154457384.8,57146726.499,137507050.875,144168928.325,100259599.8536,161830688.954,1290369.7943,4687.219710515,7960540959.1,16154457384.8,265669.78052167,33293633.912,4104,7223,9762,19457,5,4,0,5120,17194,273,5,1821,36124,2352,9463,2399958,-0.129056542517542,-0.278078922038613,1.05099729778182,1.55581292789854,0,0,0,0,0,0,29,-0.00476102132645639,0.953791170348564
"2023-01-06",0.0135817314303624,16214156830.9,38222297.338,116658551.904,124542043.543,59017983.409,176167340.89,1250681.2452,1782.176945435,7960251289.6,16214156830.9,262395.14343181,13228163.3945,2261,3774,6014,20528,26,10,0,3329,18848,347,27,1609,39778,2662,13049,2402269,-0.0350069259922312,0.0987874380867244,1.03994689779242,1.54284949702503,0,0,0,0,0,0,26,0.0144362430757017,0.936700158318198
"2023-01-07",0.0136809051590454,16239327687.4,48328088.222,84834370.538,126699362.484,22202130.352,74168812.926,149371.64904,10.1924484559,7992387419.9,16239327687.4,229787.79060117,3661786.654,1604,3006,5081,20336,25,5,0,2282,19283,142,42,1130,37179,1994,12346,2404384,-0.248755067065822,-0.192303632069656,1.08076877882034,1.54731089432541,0,0,0,0,0,0,25,-0.00413732706520963,0.669572197324301
"2023-01-08",0.0141533916034716,16349856277.6,27768627.243,162535112.638,367184738.15,48701738.23,173113046.716,1087072.6631,14992.134098,7964455852.2,16349856277.6,249203.739302651,13013473.181,1451,4344,6554,17917,19,12,0,2376,16141,302,22,1443,33035,2508,10315,2407401,0.144008216532588,-0.0332404333704163,1.02681232744237,1.51979560156029,0,0,0,0,0,0,25,0.0191834365540151,0.442652146864563
"2023-01-09",0.0151999103552622,16756062340.1,60566574.004,166287393.464,253870063.85,77006035.237,264129522.586,3023431.7883,121797.05569,8078606033.3,16756062340.1,252264.13756773,28586391.526,4034,6449,9324,20616,33,21,0,6087,19030,425,36,2699,45623,3953,13541,2411144,0.16285929920984,0.287915812128421,1.09366873150123,1.47963326666696,0,0,0,0,0,0,25,0.024632410390474,0.655009854026158
"2023-01-10",0.0143724821932019,16656173606.1,56283472.207,99713294.588,135266931.19,44845181.277,174791085.84,1091655.8856,140.00118914,7997123060.2,16656173606.1,237591.33418758,27050649.109,5710,10889,13383,27589,24,6,0,6978,26066,267,24,2020,53826,4088,14482,2416962,-0.0660196701644588,-0.0347003695722558,1.08752348424028,1.49941663401987,0,0,0,0,0,0,26,0.0110106397729774,0.73715943513156
"2023-01-11",0.0158819334102234,17028347344.5,71762157.314,175077899.146,183493479.33,66453994.799,194893075.18,2504269.0653,1186204.11811009,8107625569.8,17028347344.5,270115.13414457,57127569.435,2498,5384,8969,21997,55,34,0,3940,21404,399,68,2098,47205,5630,13761,2420134,0.0205197251765586,0.0494826071542707,1.0643277792945,1.49942599300154,0,0,0,0,0,0,26,0.0401599672150974,0.95413689786292
"2023-01-12",0.0134659083243257,17412040138.6,96561089.24,246790668.74,259626801.42,84876655.271,276758189.11,6985135.45,2414343.273383,8143171627.9,17412040138.6,352256.37433487,28513610.007,2315,4444,7578,22428,55,32,0,4926,23023,600,64,2739,51194,5712,14284,2421914,0.00130673772176036,0.0245996123222904,1.04361684429131,1.57249117103791,0,0,0,0,0,0,30,0.0187038582472567,0.950559292762557
"2023-01-13",0.0135792099847411,17641227923,73138827.12,230827141.736,299403436.83,61047388.39,285864873.85,2131992.486,142451.29514,8195866169.3,17641227923,251831.493080727,24982134.831,1996,3343,6663,19103,29,17,0,4039,18522,516,40,2172,42015,4510,12332,2423432,0.120828675688727,0.125129090118574,1.00272965363988,1.61037522154787,0,0,0,0,0,0,31,0.0242639932136592,0.770956887402274
"2023-01-14",0.0185702857169593,18168125410.9,66958387.54,289920581.14,355258875.92,81972892.503,409180060.59,6210155.8635,1943230.50309,8263292578.9,18168125410.9,20814010273.961,97372196.395,2281,3257,9155,21595,133,56,0,6152,22942,736,159,3614,56107,7166,15503,2424764,-0.0228851161753057,0.0324240447164397,0.994634274093582,1.85401023880332,0,0,0,0,0,0,46,0.066111350009292,0.81608258312816
"2023-01-15",0.0211292160773986,18263897218.4,69959267.78,156301120.31,230414432.59,48552589.28,223128273.35,43091313.5546,1701.07626969,8262596621.2,18263897218.4,306786.45196272,65220340.483,1653,2742,6387,14761,45,16,0,3481,12804,402,71,1860,38222,6275,13421,2426594,-0.158770169093598,-0.121661396992155,0.980282964153238,1.87889926126935,0,0,0,0,0,0,52,0.00172107651637976,0.678347786434553
"2023-01-16",0.0215530018819558,18174797622.5,66974289.59,210807596.3,293117095.56,67395961.846,332576566.3,4426372.1261,17805.904232,8214731755.4,18174797622.5,263777.428265901,28688121.295,1817,2793,6472,15232,25,14,0,4035,12557,483,26,2238,40095,5591,15291,2427855,0.149530216483212,0.138961401211998,0.960305108580565,1.83930950344647,0,1,0,0,0,0,45,0.0154973497424633,0.719192430237657
"2023-01-17",0.0245992408896034,18349601505.2,57061685.572,146654134.979,213078631.51,48842719.693,280322120.47,1911656.9208,33319.862142,8343923226.5,18349601505.2,292362.85363184,29860773.057,1666,2523,5518,14952,17,16,0,3162,11339,467,18,1637,34904,4381,14000,2429306,-0.0482813948327583,-0.00623749015250816,0.975354601786523,1.86099108482423,0,0,0,0,0,0,51,-0.00781132119489846,0.688262985076086
"2023-01-18",0.0311300206855631,17991949376,65019960.684,239163083.372,377678851.036,68615702.939,396531439.73,4344413.307,174947.24889,8331724179.9,17991949376,305080.1294477,58488782.636,1570,2418,5223,11618,42,29,0,3519,11441,511,46,2028,35537,5016,13113,2430599,0.220320942381922,0.0498467841555591,0.982831219151067,1.88356148291448,0,0,0,0,0,0,52,-0.0346981147456571,0.633244574632545
"2023-01-19",0.0315352617594646,18123451316.5,56282100.79,124038897.051,226630292.343,43407411.045,247387017.53,1309424.1962,16003.544224,8345555769.4,18123451316.5,268272.45702146,36592499.908,1543,2469,5290,7583,14,10,0,3175,10791,393,17,1331,27742,4503,7643,2432238,-0.286007345451667,-0.120862340717804,0.941813419658263,1.96004916434138,0,0,0,0,0,0,45,0.0263227220286799,0.547318259040455
"2023-01-20",0.037724240826562,18778779515,52638905.667,199750383.478,318553039.23,35898480.554,231337522.558,7927024.331,574779.63169,8427137112,18778779515,323841.846025518,23420216.687,1753,3447,6649,9572,62,35,0,3651,11716,587,86,1891,31007,4569,8652,2434063,0.035229670338139,0.0680101451008056,0.900042660286581,1.9111822858505,0,0,0,0,0,0,51,0.0675060076824181,0.627055337349261
"2023-01-21",0.0338492819433155,18809312517.9,51037136.479,236269872.135,293649390.586,33234280.171,330906721.16,2523066.0355,192069.93682,8449022661.7,18809312517.9,277695.42798424,57820771.708,1833,3577,6813,9194,99,32,0,3948,12514,609,116,1818,32859,5181,8813,2435837,-0.178487379432804,-0.145209758348468,0.881227669131303,2.01479076995731,0,0,0,0,0,0,53,-0.0209716376518498,0.804598544078383
"2023-01-22",0.0338705765893227,18534266076.8,36628966.379,164024896.858,241379601.925,53390032.828,220200942.59,2741325.9294,715132.765474,8400081819,18534266076.8,273409.40917316,17022044.215,1428,2107,4482,6808,40,22,0,3558,10885,432,47,1876,29066,4877,7518,2437131,-0.0823665161513444,-0.00904017120172923,0.865128968169914,2.11056566134168,0,0,0,0,0,0,53,0.000922350460155208,0.679530894698239
"2023-01-23",0.0337113293270316,18806153977.5,53392027.437,178045388.201,248972830.988,61631149.283,214851370.66,8562414.478,87201.6211418,8477811650,18806153977.5,327091.65624654,23406559.377,1573,2438,4889,6910,18,13,0,3116,10553,395,21,1723,28110,4850,7571,2438689,0.165088405656229,0.0974401666431271,0.841314076057141,2.04234049624636,0,0,0,0,0,0,50,-0.000307355637477968,0.715119748184819
"2023-01-24",0.0383993410922788,18578404828.6,48804838.516,272996398.48,328184050.82,64049943.003,265437966.72,3234871.3069,133717.97558,8515446138.1,18578404828.6,311355.40003942,24159359.506,1572,2397,5027,6740,41,31,0,3313,10941,438,46,1569,28064,4499,7369,2440052,0.260173118424444,0.133455054491275,0.810584592608935,2.07634259079521,0,0,0,0,0,0,52,-0.0442340891357311,0.831839322471314
"2023-01-25",0.0371275595448414,18983500138.8,68557926.456,437484673.39,556612553.569,93834442.87,371910074.522,3060769.8703,29328.642999,8678497794.3,18983500138.8,572841.66703079,42480918.97,1565,2348,4900,7390,29,16,0,3501,11314,535,40,1896,29558,4455,7970,2441588,-0.164256040478006,-0.0917553102042353,0.854535670764205,2.0523219957316,0,0,0,0,0,0,51,0.0347644208439633,0.785977015043675
"2023-01-26",0.0366128480349569,18726469292.4,74165959.641,179160510.32,356076114.55,107193827.288,341403931.01,3774035.9892,12677.9577921,8555372835.8,18726469292.4,308172.33281758,31697211.106,3073,3671,6465,8174,35,17,0,5451,13767,646,35,2392,36630,5477,8954,2445765,0.0127140128928958,-0.0011296474378992,0.824333430619021,2.07049431242208,0,0,0,0,0,0,54,-0.00538313240817167,0.503152284017754
"2023-01-27",0.0239267416693009,19008531350,85074854.967,198067504.92,219937321.69,69389081.87,232246952.88,9198842.141,180156.0151704,8674125142.5,19008531350,382124.79507358,62016988.733,5090,5803,8803,10412,55,27,0,7556,15418,810,63,2689,41337,5588,9305,2453351,-0.0214448067859718,-0.0718528713790159,0.833819933866201,2.09397457388285,0,0,0,0,0,0,55,-0.00309360745452025,0.900563412330603
"2023-01-28",0.0234179505020661,18892373089.1,76681756.535,116881027.64,236796916.51,40956302.821,194716873.85,4010371.9653,32952.5081842,8659391521.8,18892373089.1,302117.60752671,37216072.47,2731,4554,11774,13745,16,12,0,4281,15618,525,18,1878,40070,7211,10607,2455044,-0.278168434373558,-0.179180547149619,0.835906096585824,2.08555135986719,0,0,0,0,0,0,52,-0.0154733790798742,0.493591848080775
"2023-01-29",0.0302112305101511,19330346117.6,83810249.27,143219574.138,184939861.262,59466294.76,165579051.19,5969293.9864,69816.470596,8731831560.7,19330346117.6,308878.02938032,36552837.945,2287,5463,10569,12221,17,17,0,4198,16431,523,21,2024,35864,4819,7932,2459560,0.185852759621708,0.194350993956085,0.858233398879518,2.1758830215843,0,0,0,0,0,0,55,0.0453007520467583,0.774411601483274
"2023-01-30",0.0359216741525169,18824444685.2,69876509.975,214917543.366,381745418,127766243.198,314971998.1,5699162.0381,46154.648762,8663154502,18824444685.2,358540.959244436,49924036.697,2177,4773,8895,11107,33,24,0,4398,13588,489,45,2241,34499,5111,8739,2462225,-0.0498970192312867,-0.146288619925241,0.770575270790885,2.33011729873097,0,0,0,0,0,0,61,-0.0494860446762431,0.562986569667223
"2023-01-31",0.0318337644466771,18776892952.3,73585707.136,136095911.48,222984380.8,81895000.23,188246479.1,2875040.5595,4634.4457734,8590909569.3,18776892952.3,330793.668097834,21472001.366,1961,3675,6932,9043,9,8,0,3875,11222,375,9,2005,28750,4086,7253,2464417,0.290114172292688,0.273706696065142,0.831568696535447,2.23419218260084,0,0,0,0,0,0,51,0.0119109084148858,0.610338316036887
"2023-02-01",0.0319109385632366,19325151374.4,87433104.25,120175789.51,189698454.57,73739709.092,210230070.16,8415592.8416,32129.1956787,8708321439.1,19325151374.4,333737.3685633,64870954.496,1915,3812,8553,10741,20,14,0,3922,12642,470,25,2366,38858,7862,11670,2463764,0.015109359794327,0.0880007402242086,0.837777001812387,2.21555358256256,0,0,0,0,0,0,56,0.0352211706906589,0.633509586477176
"2023-02-02",0.0317522058729447,19497499868.5,141463382.77,360729050.69,521242039.54,124726329.959,461963405.47,10578284.72,411437.03766,8771767608.8,19497499868.5,384614.44161075,62688799.933,2206,3835,7227,8835,57,40,0,4920,12423,713,69,2828,35172,5391,8955,2466047,0.0441860193286128,0.0285566503064156,0.847396014335313,2.27998010559417,0,0,0,0,0,0,60,-0.000237528968992429,0.692056709409598
"2023-02-03",0.0317961289051582,19500633077.5,133928403.9,157747192.25,209455959.11,87930337.845,230670460.37,4029926.1708,39263.060999,8779891827.6,19500633077.5,349263.46778842,21787406.307,1851,3515,6632,8223,10,8,0,3912,11273,519,11,2037,30192,4868,7663,2468491,0.0349175979694085,0.0639290300475035,0.84211293204067,2.36571489080657,0,0,0,0,0,0,60,0.0133597509651455,0.753128213302138
"2023-02-04",0.0305121141474429,19616532326.7,75810253.35,127028997.51,198575341.09,54740830.06,146478017.302,5702694.7873,11241.87183782,8825962803,19616532326.7,329079.281255969,40745265.243,1995,2525,6059,7689,16,13,0,3816,9606,533,19,1752,26706,4206,6864,2470576,-0.22060676511059,-0.206946709072495,0.841680360429432,2.41896787869839,0,0,0,0,0,0,58,0.00186748145509785,0.639701771693933
"2023-02-05",0.0274328249586229,19320649867.7,69531991.8,80048397.391,159390749.72,36145384.015,153027280.72,3594970.5999,41869.569826,8811330506.7,19320649867.7,332112.71705766,40319260.215,1780,2442,5411,6741,14,12,0,3570,8805,442,16,1744,24185,3488,6220,2472397,-0.0951363109051884,-0.130285027222595,0.871125221579407,2.52927445086154,0,0,0,0,0,0,58,-0.0227292164601103,0.502214824458886
